ID,Item title,Final URL,Image URL,Item description,Price
86406897,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/1S1SFK95DW1W0YMM2YHMHEV3NW/en,https://static.shared.propertyfinder.eg/media/images/listing/1S1SFK95DW1W0YMM2YHMHEV3NW/feedb6e1-5111-4cd6-9c87-0d6c5a01842c/1312x894.jpg?v=356118b6a2fbb0f19238e336309aa96a,See the details of this Apartment for Sale in Allegria.,1500000
86406851,4BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/6J7YKCVB50SVTHK3QTAE1Z85GR/en,https://static.shared.propertyfinder.eg/media/images/listing/6J7YKCVB50SVTHK3QTAE1Z85GR/7fb51baa-bd43-4f05-b74d-f45d497c0521/1312x894.jpg?v=7bfbfc24f16c71d5ee6178b02a799fe6,See the details of this Apartment for Sale in Aeon.,11000000
86406616,4BR Townhouse for Sale in 6 October City,https://www.propertyfinder.eg/to/49J8AM25555C3GSN2ZSGX892CR/en,https://static.shared.propertyfinder.eg/media/images/listing/49J8AM25555C3GSN2ZSGX892CR/736dbd46-9f26-4a0f-9895-5a0066527ac9/1312x894.jpg?v=cdbba4c0d795790f5f40798e8568ad3a,See the details of this Townhouse for Sale in Mountain View October Park.,8000000
86406590,4BR Duplex for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/TFKW06ZJFYHMDW172QPP4DPVTW/en,https://static.shared.propertyfinder.eg/media/images/listing/TFKW06ZJFYHMDW172QPP4DPVTW/253cd1d2-7ae4-4d71-b26c-d6d85d357315/1312x894.jpg?v=cf33021a9e735aec6206fe7ccceb4018,See the details of this Duplex for Sale in Ivoire.,1050000
86406383,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/QJ3XM4335AG3ZPXKHRYEA66QT4/en,https://static.shared.propertyfinder.eg/media/images/listing/QJ3XM4335AG3ZPXKHRYEA66QT4/08d87d7a-5e51-48b0-a211-1d4e8fcba8bf/1312x894.jpg?v=b1f22d27949cb9b4f781cc7cfccb63b5,See the details of this Chalet for Sale in The Med.,14000000
86406375,3BR Townhouse for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/4R0ZED54VWQA8NHT0EXJQA14HG/en,https://static.shared.propertyfinder.eg/media/images/listing/4R0ZED54VWQA8NHT0EXJQA14HG/92c0409a-7700-45ab-8593-f32f5281895a/1312x894.jpg?v=28ed43e3a20990e951703d5ec8d1bdac,See the details of this Townhouse for Sale in Lugar.,4600000
86406227,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/MRFZVCXE5Z8RV4TTHZVXTGP1XW/en,https://static.shared.propertyfinder.eg/media/images/listing/MRFZVCXE5Z8RV4TTHZVXTGP1XW/00329d10-80b7-43fb-8fe0-ff92cf0642b7/1312x894.jpg?v=9e505b53a1b73b4d86d42c82fda3df58,See the details of this Apartment for Sale in Bloomfields.,5245000
86406221,6BR Villa for Sale in Alexandria Compounds,https://www.propertyfinder.eg/to/8G6950AE7KC2BYCN7NX0B225M0/en,https://static.shared.propertyfinder.eg/media/images/listing/8G6950AE7KC2BYCN7NX0B225M0/12034a49-22e8-4754-85a9-8fe697537c1a/1312x894.jpg?v=ef9b2b946e9ea6f7c582f3205db8c5b8,See the details of this Villa for Sale in Alex West.,44420000
86406219,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/VKNN8R600RY8P31TNXE33RF8CM/en,https://static.shared.propertyfinder.eg/media/images/listing/VKNN8R600RY8P31TNXE33RF8CM/f8ca873d-202d-4c73-bdc6-d05dcb0f7541/1312x894.jpg?v=a55ca7efd43880b81b784af6feca4fbb,See the details of this Apartment for Sale in Park View Haptown.,7000000
86406208,4BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/QNM6F494AS7XFH4YP5EZR43VZG/en,https://static.shared.propertyfinder.eg/media/images/listing/QNM6F494AS7XFH4YP5EZR43VZG/4aed1e9d-9ad5-4319-87ba-f6872465b821/1312x894.jpg?v=568c5867b0225d92d35be5015b25410b,See the details of this Apartment for Sale in Flowers Park.,8000000
86406200,2BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/VYY6KCV4Y7R7WXNCRGDJ81A85C/en,https://static.shared.propertyfinder.eg/media/images/listing/VYY6KCV4Y7R7WXNCRGDJ81A85C/af5b5ccf-df7d-45e5-9e95-517f3dd0594a/1312x894.jpg?v=0b3603381ce53c1e8fd41f866f94d7ba,See the details of this Apartment for Sale in Capital Gardens   Palm Hills.,3200000
86406160,5BR Villa for Sale in New Cairo City,https://www.propertyfinder.eg/to/5XM17G35X0350B9NHW87S0KR2R/en,https://static.shared.propertyfinder.eg/media/images/listing/5XM17G35X0350B9NHW87S0KR2R/6430e6a5-2deb-429a-822c-53f0577b169d/1312x894.jpg?v=c2476d95db7a7bf2ee8f867ea3870267,See the details of this Villa for Sale in The Square.,22500000
86406144,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/5AQYTAX05FSDEX48QD4FJT2VN8/en,https://static.shared.propertyfinder.eg/media/images/listing/5AQYTAX05FSDEX48QD4FJT2VN8/1ba443de-ae87-4d22-91de-14bda3d72e65/1312x894.jpg?v=3b7cce7e1662bbea2b2a5bb0f3970141,See the details of this Apartment for Sale in Palm Hills New Cairo.,7000000
86406142,2BR Chalet for Sale in Sidi Abdel Rahman,https://www.propertyfinder.eg/to/NJ47WKEDFNYS9F4CPT8ZSQQYE8/en,https://static.shared.propertyfinder.eg/media/images/listing/NJ47WKEDFNYS9F4CPT8ZSQQYE8/0c60a646-a4b0-445b-826f-54dfe152de96/1312x894.jpg?v=12c0d51907edf2452f821e240457d05c,See the details of this Chalet for Sale in Retan.,4500000
86406140,3BR Townhouse for Sale in New Cairo City,https://www.propertyfinder.eg/to/JKQ4033YD0ST6RZKFZ617CF518/en,https://static.shared.propertyfinder.eg/media/images/listing/JKQ4033YD0ST6RZKFZ617CF518/e1234e12-2225-4e9d-a18e-34c435816cc3/1312x894.jpg?v=2e9f81d2cdf8c6f608606c210d39c5ae,See the details of this Townhouse for Sale in Palm Hills New Cairo.,16000000
86406130,4BR Townhouse for Sale in New Capital City,https://www.propertyfinder.eg/to/XE3YE87ESMFT5YYXZHXSS0M6HR/en,https://static.shared.propertyfinder.eg/media/images/listing/XE3YE87ESMFT5YYXZHXSS0M6HR/206e410e-0038-40d9-b65d-a173719a55ac/1312x894.jpg?v=ea076cd602a731dfaa13acd7f980e6c0,See the details of this Townhouse for Sale in La Vista City.,16500000
86406085,2BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/R61A2JKHQ5VPG47WD3BZ6BSZP8/en,https://static.shared.propertyfinder.eg/media/images/listing/R61A2JKHQ5VPG47WD3BZ6BSZP8/9f327be0-fbae-4ff5-9879-046b13557b0f/1312x894.jpg?v=d4fb400272ebfa905e0a08fadd7e3bab,See the details of this Chalet for Sale in IL Monte Galala.,5150000
86406009,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/WZAKGV20YBERQ0E1MCEEHEZ68C/en,https://static.shared.propertyfinder.eg/media/images/listing/WZAKGV20YBERQ0E1MCEEHEZ68C/845cc960-c47a-4629-85a0-50bc25924d2a/1312x894.jpg?v=3c0e91e1387dbb944aae6e89cffa534b,See the details of this Apartment for Sale in Elan Sarai.,3280000
86405975,2BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/8WVPRH423V336KAC1XGVN677TR/en,https://static.shared.propertyfinder.eg/media/images/listing/8WVPRH423V336KAC1XGVN677TR/df8649da-fd10-406f-800c-1397a36e3470/1312x894.jpg?v=76162c56ef4afc85dbb82641bd5b8b4a,See the details of this Apartment for Sale in O West.,4000000
86405960,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/VPR2MW6A86JNX3TJKA8BWRCGRW/en,https://static.shared.propertyfinder.eg/media/images/listing/VPR2MW6A86JNX3TJKA8BWRCGRW/553892ac-6c27-4fda-bbc8-9899a2887166/1312x894.jpg?v=a50146c1178a7bf6bfc5cd182fa669d2,See the details of this Apartment for Sale in The Icon Residence.,5900000
86405928,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/Q7V7GQ3V80ADW0HN213Z8P3MNG/en,https://static.shared.propertyfinder.eg/media/images/listing/Q7V7GQ3V80ADW0HN213Z8P3MNG/980ad561-3feb-4cd3-918a-4f549283bfa5/1312x894.jpg?v=8d65a5a7165f65ea131fb0013be5d20f,See the details of this Apartment for Sale in Neopolis   Wadi Degla.,3900000
86405919,2BR Chalet for Sale in Al Ain Al Sokhna,https://www.propertyfinder.eg/to/F0BXV4FVEG4DDF4D8246WWKYKG/en,https://static.shared.propertyfinder.eg/media/images/listing/F0BXV4FVEG4DDF4D8246WWKYKG/012aab49-3b67-4451-aa50-cd67263e4ba7/1312x894.jpg?v=743612ad60573d0888e9f3e96a526a70,See the details of this Chalet for Sale in Blue Blue.,6850000
86405905,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/W9838DGMG9GGB3HNQR7QDS5XW0/en,https://static.shared.propertyfinder.eg/media/images/listing/W9838DGMG9GGB3HNQR7QDS5XW0/2637beff-3b5b-42fa-a512-3f833e19e8ce/1312x894.jpg?v=8e4d4dca6d8dbfe485a1a0ea54198e05,See the details of this Apartment for Sale in Eastown.,12600000
86405310,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/FYMSE91BDSECRPEFWDDWSAGT1W/en,https://static.shared.propertyfinder.eg/media/images/listing/FYMSE91BDSECRPEFWDDWSAGT1W/d290dce4-32df-49fa-98e7-e118cfcdb23d/1312x894.jpg?v=fe2300ac8eafb6b7daae3fa864632bda,See the details of this Apartment for Sale in Hyde Park Central.,2200000
86405298,2BR Chalet for Sale in North Coast Resorts,https://www.propertyfinder.eg/to/WGKG98C4JHMBT2W292HBYN7QB0/en,https://static.shared.propertyfinder.eg/media/images/listing/WGKG98C4JHMBT2W292HBYN7QB0/3a35273a-f224-4e32-b15f-03edd3ce26e0/1312x894.jpg?v=8f21e5f5874aabd2804e8263fcce0e51,See the details of this Chalet for Sale in Skala Mountain View Ras El Hikma.,6995870
86405281,5BR Townhouse for Sale in New Cairo City,https://www.propertyfinder.eg/to/3N8S5KQ6M4QHFWYNPR3EVGGXQC/en,https://static.shared.propertyfinder.eg/media/images/listing/3N8S5KQ6M4QHFWYNPR3EVGGXQC/5db4a5f3-d37d-49d8-8529-559dc5964884/1312x894.jpg?v=c0d570f7fd3df4076c18f92e8bbe01e6,See the details of this Townhouse for Sale in Azzar 2.,17000000
86405255,2BR Chalet for Sale in Qesm Ad Dabaah,https://www.propertyfinder.eg/to/FJC0YRW4TQ3BN4SJ7FJD5KDC48/en,https://static.shared.propertyfinder.eg/media/images/listing/FJC0YRW4TQ3BN4SJ7FJD5KDC48/080cb0cc-6568-485e-ac08-e7fe6f982afc/1312x894.jpg?v=4ddcbeadac504f3b65aecf09047a42c0,See the details of this Chalet for Sale in Lasirena.,2737000
86405234,4BR Twin House for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/0MD0A4AEPW5Y93RVH2SBD4T53W/en,https://static.shared.propertyfinder.eg/media/images/listing/0MD0A4AEPW5Y93RVH2SBD4T53W/559269ed-376c-41b9-9c28-50f67c4ce7e3/1312x894.jpg?v=33d26c79d30243dae872896839cf00b2,See the details of this Twin House for Sale in Mountain View.,18000000
86405209,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/RPPFX3MPXA1FNW72YH2YG4VDXR/en,https://static.shared.propertyfinder.eg/media/images/listing/RPPFX3MPXA1FNW72YH2YG4VDXR/bea6caf0-b5cb-41d7-af31-f3df135652f6/1312x894.jpg?v=8f21e5f5874aabd2804e8263fcce0e51,See the details of this Chalet for Sale in Mountain View.,10500000
86405138,3BR Townhouse for Sale in New Capital City,https://www.propertyfinder.eg/to/RTJKV24X6YJXHMGAAC8EQVSS9M/en,https://static.shared.propertyfinder.eg/media/images/listing/RTJKV24X6YJXHMGAAC8EQVSS9M/6b80e5d3-8085-4d79-bf93-76194c58f0fc/1312x894.jpg?v=dbaa0416611f947fafcbfd31292c8da3,See the details of this Townhouse for Sale in Vinci.,16863000
86405111,2BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/87X02R3KJZP4QBFGQRCKFB82MC/en,https://static.shared.propertyfinder.eg/media/images/listing/87X02R3KJZP4QBFGQRCKFB82MC/92667415-677f-411a-9ee4-f268fe0dbc3c/1312x894.jpg?v=53cbb89778d29d2f4532f43913ea7faf,See the details of this Chalet for Sale in Seashore.,11350000
86405090,4BR Villa for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/B3S7T8KD07P4PJPN0N5QN7WFQG/en,https://static.shared.propertyfinder.eg/media/images/listing/B3S7T8KD07P4PJPN0N5QN7WFQG/ebc1dd11-e46f-4f45-be29-ade2e961a817/1312x894.jpg?v=78e45e55149c2ca96e533fc122bbc5bc,See the details of this Villa for Sale in The Butterfly.,21018137
86405084,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/PQSV18JFRCE0QRZ8E30VZRG3G8/en,https://static.shared.propertyfinder.eg/media/images/listing/PQSV18JFRCE0QRZ8E30VZRG3G8/3d81a74c-38b4-480f-9c6d-e338c17ae973/1312x894.jpg?v=fd48007f71510168b9a7e17dece24a44,See the details of this Apartment for Sale in AlKarma Kay.,2000000
86405026,3BR Villa for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/BPWPHQR07HV4Y8YW8BY231P5B0/en,https://static.shared.propertyfinder.eg/media/images/listing/BPWPHQR07HV4Y8YW8BY231P5B0/6c4c1bd1-30ea-4808-9ec6-2e9da589aafb/1312x894.jpg?v=7a61105179893fe5193c91fa776a0835,See the details of this Villa for Sale in Scenes.,14000000
86405004,3BR Townhouse for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/ESVN1HS6X0AN2EPZ8H0BZHD8B4/en,https://static.shared.propertyfinder.eg/media/images/listing/ESVN1HS6X0AN2EPZ8H0BZHD8B4/dc0c7d37-c292-4122-896b-593e0638e3c3/1312x894.jpg?v=456f90ac53af648cbd7fda9d673b470e,See the details of this Townhouse for Sale in Mar Bay.,22750000
86404965,4BR Villa for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/S1H36FAHXVKPN6QPQ4JVYBJ5M0/en,https://static.shared.propertyfinder.eg/media/images/listing/S1H36FAHXVKPN6QPQ4JVYBJ5M0/8aba13b9-e1bd-43b5-9d02-5b1cf84481d5/1312x894.jpg?v=2d1015fe35cbced699c2a81726adb857,See the details of this Villa for Sale in The Butterfly.,18100000
86404854,3BR iVilla for Sale in New Cairo City,https://www.propertyfinder.eg/to/CXGRQD66369F3YQ1DK3TH11TG4/en,https://static.shared.propertyfinder.eg/media/images/listing/CXGRQD66369F3YQ1DK3TH11TG4/3d503690-576a-451e-8094-a755fcf12a5e/1312x894.jpg?v=209e5e61c589afc04a09166d70078bb2,See the details of this iVilla for Sale in Mountain View iCity.,8500000
86404783,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/QWZSMWW58HZZSAXM1E9FZ7X3A4/en,https://static.shared.propertyfinder.eg/media/images/listing/QWZSMWW58HZZSAXM1E9FZ7X3A4/d324eeb4-180a-42a7-8a13-86562dcbf03d/1312x894.jpg?v=8f69897b35e889a98a6616b357beff7d,See the details of this Apartment for Sale in Regent's Square.,8600000
86404740,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/GPJACT6CXKT0FKFS13R3KF9WRW/en,https://static.shared.propertyfinder.eg/media/images/listing/GPJACT6CXKT0FKFS13R3KF9WRW/7cd7b0e5-7dd1-4d94-9192-c9b4af9ea4ff/1312x894.jpg?v=f82ae6fb47400bdf68421e0c78f28498,See the details of this Apartment for Sale in Palm Hills New Cairo.,4500000
86404697,4BR Penthouse for Sale in New Cairo City,https://www.propertyfinder.eg/to/HVF8YM5AG3QC4J9BD5MESQKHYC/en,https://static.shared.propertyfinder.eg/media/images/listing/HVF8YM5AG3QC4J9BD5MESQKHYC/216d1d71-ef19-4939-bb94-b001847a7e17/1312x894.jpg?v=53bac168b81137f89b8d549a8986c7c8,See the details of this Penthouse for Sale in Eastown.,21500000
86404658,4BR Duplex for Sale in New Cairo City,https://www.propertyfinder.eg/to/0B2Y7ZV9RDBMD7Q16XP51FGQYG/en,https://static.shared.propertyfinder.eg/media/images/listing/0B2Y7ZV9RDBMD7Q16XP51FGQYG/b1163c66-ae04-4bff-9577-936a6314dd66/1312x894.jpg?v=fe2300ac8eafb6b7daae3fa864632bda,See the details of this Duplex for Sale in Garden Residence.,15400000
86404626,4BR Townhouse for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/T4J34XSEW1MNQBBMDYCJYAC0TG/en,https://static.shared.propertyfinder.eg/media/images/listing/T4J34XSEW1MNQBBMDYCJYAC0TG/bdfb5a9b-4878-4019-8c64-f16475cc1e42/1312x894.jpg?v=0bdb3c46725b2e107d545b88838b7d35,See the details of this Townhouse for Sale in Mivida Gardens.,23000000
86404468,2BR Apartment for Sale in Ring Road,https://www.propertyfinder.eg/to/BHGJR2637ERHX6NRTMHE3VKQVW/en,https://static.shared.propertyfinder.eg/media/images/listing/BHGJR2637ERHX6NRTMHE3VKQVW/b65d52fa-17a4-489b-a003-1aadd880b015/1312x894.jpg?v=f8226342f81389343e6103d9592bc935,See the details of this Apartment for Sale in Tag Sultan.,4700000
86404461,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/PYYBFTQVXBD7GCWA8QYSNB293W/en,https://static.shared.propertyfinder.eg/media/images/listing/PYYBFTQVXBD7GCWA8QYSNB293W/993f3661-2079-4c25-a526-e8e4141e2d01/1312x894.jpg?v=ad640bee5f1bba04d3214634be4cc5cf,See the details of this Apartment for Sale in Regent's Square.,8915987
86404409,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/FX3BS6JTDM0W4VY76FRMB2NZ2C/en,https://static.shared.propertyfinder.eg/media/images/listing/FX3BS6JTDM0W4VY76FRMB2NZ2C/1143a2e7-e5ba-416c-8552-0f9f1253ea0b/1312x894.jpg?v=eeaa45b912eb458c20431c0a907282b1,See the details of this Apartment for Sale in Mountain View Hyde Park.,7900000
86404322,2BR Apartment for Sale in Ring Road,https://www.propertyfinder.eg/to/J2DRBFHA5TERA76KKJBXVW343M/en,https://static.shared.propertyfinder.eg/media/images/listing/J2DRBFHA5TERA76KKJBXVW343M/3ad3759f-1560-40bc-b216-4d6929ec565c/1312x894.jpg?v=ccb36f4c6db274d4f894327184c21d56,See the details of this Apartment for Sale in Tag Sultan.,3027046
86404311,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/570X7K4YEBC3VE0M4Q0T4Q6G94/en,https://static.shared.propertyfinder.eg/media/images/listing/570X7K4YEBC3VE0M4Q0T4Q6G94/be2b1e32-4604-4e73-b414-509e0183c222/1312x894.jpg?v=3f71c67c579095fdcd6325f4e3a051ad,See the details of this Apartment for Sale in Moon Residences.,12000000
86404238,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/BVCKMQ6S8DTFJ50TY9KPWBKW7R/en,https://static.shared.propertyfinder.eg/media/images/listing/BVCKMQ6S8DTFJ50TY9KPWBKW7R/693c4bfd-2d22-4865-a933-8298794c9942/1312x894.jpg?v=5c4340f6399fa8be06f7e18cc6a9bd0b,See the details of this Apartment for Sale in Galleria Moon Valley.,7400000
86404218,3BR Apartment for Sale in Mostakbal City - Future City,https://www.propertyfinder.eg/to/NYWFRN1YY68D775BFPE62XZT64/en,https://static.shared.propertyfinder.eg/media/images/listing/NYWFRN1YY68D775BFPE62XZT64/f6e7ac00-34e2-4f48-b9df-28d6b3c82224/1312x894.jpg?v=354cb443f6238a5bac7c05ed73909248,See the details of this Apartment for Sale in Bloomfields.,9700000
86404217,4BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/9SB1FZD2ESHV7BEYY6B8T447X0/en,https://static.shared.propertyfinder.eg/media/images/listing/9SB1FZD2ESHV7BEYY6B8T447X0/be9c3bdd-af33-423d-99cb-4f23c0493f05/1312x894.jpg?v=090f1dff3490c1367404a8783dc18a41,See the details of this Apartment for Sale in Midtown.,12000000
86404191,4BR Townhouse for Sale in New Cairo City,https://www.propertyfinder.eg/to/6994HHCRAFABVTECZCPBCZFJY4/en,https://static.shared.propertyfinder.eg/media/images/listing/6994HHCRAFABVTECZCPBCZFJY4/2fdf2bbc-5fba-4365-9aa2-0caad5f92f16/1312x894.jpg?v=b7fe8f173bf65f7543af83c3acd38264,See the details of this Townhouse for Sale in SAA'DA.,13100000
86404184,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/BZD8HBNKB5SGJ4G556M4ZNN9X0/en,https://static.shared.propertyfinder.eg/media/images/listing/BZD8HBNKB5SGJ4G556M4ZNN9X0/e2c214e8-6b23-4b85-9115-343143a6f7af/1312x894.jpg?v=fb67454c367a305e2392cc3b5da8c282,See the details of this Apartment for Sale in The Square.,8300000
86404122,2BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/JGT9VYPK1W6ENN37DM4A10B7T8/en,https://static.shared.propertyfinder.eg/media/images/listing/JGT9VYPK1W6ENN37DM4A10B7T8/8965e6b0-2fef-4d75-a997-629b643179f5/1312x894.jpg?v=fe2300ac8eafb6b7daae3fa864632bda,See the details of this Apartment for Sale in Garden Residence.,9000000
86404111,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/0H6D7BYSZW2XACZ6PRMHXVE2KR/en,https://static.shared.propertyfinder.eg/media/images/listing/0H6D7BYSZW2XACZ6PRMHXVE2KR/272f3495-e867-47fb-b57f-3f1075d9ba3a/1312x894.jpg?v=1a6279bf2a7fab8ad2c40b981fb4772b,See the details of this Apartment for Sale in Stone Residence.,6500000
86404095,Office for Sale in New Cairo City,https://www.propertyfinder.eg/to/0XF81NCEN6K4W095AAWQB2NW1W/en,https://static.shared.propertyfinder.eg/media/images/listing/0XF81NCEN6K4W095AAWQB2NW1W/cbdeae04-6230-460d-8a52-1d864e955ca9/1312x894.jpg?v=75aaed7a23c5e53102b6620630ad61d0,See the details of this Office for Sale in American University Housing District.,12000000
86404079,3BR Chalet for Sale in Ras Al Hekma,https://www.propertyfinder.eg/to/CEY082ZFWSWTHV0QFFQH8JCX88/en,https://static.shared.propertyfinder.eg/media/images/listing/CEY082ZFWSWTHV0QFFQH8JCX88/121adb45-6955-4a19-8d01-8c305c4dfec6/1312x894.jpg?v=9c9a8f1890554ab2a1eeed42e4db8f9b,See the details of this Chalet for Sale in Naia bay.,3432980
8629706,3BR Apartment for Sale in 6 October City,https://www.propertyfinder.eg/to/S7DKSAPSY0MZX742QJNRJY8MXM/en,https://static.shared.propertyfinder.eg/media/images/listing/S7DKSAPSY0MZX742QJNRJY8MXM/3b283abf-0680-4f3c-a6ca-95db373ca36c/1312x894.jpg,See the details of this Apartment for Sale in West Leaves.,2720000
86146143,4BR Villa for Sale in New Heliopolis,https://www.propertyfinder.eg/to/GZ0QKJXBBCANDVPQNCR7E40ZP8/en,https://static.shared.propertyfinder.eg/media/images/listing/GZ0QKJXBBCANDVPQNCR7E40ZP8/6d219a8a-34bc-456d-8d5a-b62963eae1f8/1312x894.jpg?v=7d93b3cd1843b7e103c415a45ade9a88,See the details of this Villa for Sale in Sodic East.,15865000
86145613,3BR Apartment for Sale in New Cairo City,https://www.propertyfinder.eg/to/28NVZFT68TZ5MRAPET76XQS790/en,https://static.shared.propertyfinder.eg/media/images/listing/28NVZFT68TZ5MRAPET76XQS790/a195cebd-66d1-4815-99ba-7b3cded189a8/1312x894.jpg?v=0379892cab7365432e6af2fb709b3d8b,See the details of this Apartment for Sale in El Patio Oro.,2000000
86145589,3BR Apartment for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/ZXJ3WQCPRPJKTV4R6G8RRKYMC0/en,https://static.shared.propertyfinder.eg/media/images/listing/ZXJ3WQCPRPJKTV4R6G8RRKYMC0/86654064-ac0b-47d1-8bfe-39df9cea9cac/1312x894.jpg?v=790a8d5fabccf31d7e6f48990275c296,See the details of this Apartment for Sale in AlKarma Kay.,1500000
86145584,6BR Villa for Sale in Sheikh Zayed City,https://www.propertyfinder.eg/to/297NP6RGGF3XABGH1AD5HDF4F4/en,https://static.shared.propertyfinder.eg/media/images/listing/297NP6RGGF3XABGH1AD5HDF4F4/f8946b53-7454-488d-bafa-c01e0ec3f0e9/1312x894.jpg?v=65e032aeb1e25f5d1ce6905e79a4e94a,See the details of this Villa for Sale in Al  Rabwa.,4000000
